COD_UF;UF;COD_CIDADE;NOME_CIDADE;pop2018;area;hierarquia
26;PE;2612505;Santa Cruz do Capibaribe;105936;335,309;Centro Sub-Regional B
50;MS;5001102;Arranjo Populacional de Aquidauana - Anastácio/MS;72912;19917,028;Centro Sub-Regional B
26;PE;2604007;Carpina;82872;147,665;Centro Sub-Regional B
29;BA;2917508;Jacobina;80394;2192,903;Centro Sub-Regional B
15;PA;1500107;Abaetetuba;156292;1610,651;Centro Sub-Regional B
52;GO;5213806;Morrinhos;45716;2846,199;Centro Sub-Regional B
13;AM;1302504;Manacapuru;96236;7336,579;Centro Sub-Regional B
17;TO;1716109;Paraíso do Tocantins;50602;1268,060;Centro Sub-Regional B
42;SC;4204806;Curitibanos;39595;949,131;Centro Sub-Regional B
23;CE;2301109;Aracati;74084;1230,507;Centro Sub-Regional B
11;RO;1100288;Rolim de Moura;54702;1457,888;Centro Sub-Regional B
51;MT;5106752;Pontes e Lacerda;45093;8567,455;Centro Sub-Regional B
43;RS;4317400;Santiago;49493;2414,195;Centro Sub-Regional B
50;MS;5006309;Paranaíba;42010;5402,652;Centro Sub-Regional B
43;RS;4321501;Arranjo Populacional de Torres/RS;46980;253,820;Centro Sub-Regional B
15;PA;1508407;Xinguara;44410;3779,348;Centro Sub-Regional B
31;MG;3107406;Bom Despacho;50166;1213,546;Centro Sub-Regional B
41;PR;4111803;Jacarezinho;39435;602,528;Centro Sub-Regional B
31;MG;3135100;Arranjo Populacional de Janaúba/MG;78769;2302,262;Centro Sub-Regional B
43;RS;4311304;Arranjo Populacional de Lagoa Vermelha/RS;29502;1789,678;Centro Sub-Regional B
43;RS;4318903;São Luiz Gonzaga;33668;1295,837;Centro Sub-Regional B
35;SP;3514403;Dracena;46536;487,688;Centro Sub-Regional B
12;AC;1200203;Cruzeiro do Sul;87673;8779,403;Centro Sub-Regional B
27;AL;2706703;Arranjo Populacional de Penedo/AL;82251;955,408;Centro Sub-Regional B
24;RN;2402006;Caicó;67554;1228,583;Centro Sub-Regional B
25;PB;2516201;Sousa;69161;738,547;Centro Sub-Regional B
23;CE;2313401;Tianguá;75140;908,888;Centro Sub-Regional B
31;MG;3143104;Monte Carmelo;47682;1343,035;Centro Sub-Regional B
35;SP;3539509;Pitangueiras;39349;430,638;Centro Sub-Regional B
13;AM;1303403;Parintins;113168;5956,047;Centro Sub-Regional B
21;MA;2103307;Codó;122597;4361,344;Centro Sub-Regional B
29;BA;2916401;Itapetinga;75470;1651,158;Centro Sub-Regional B
41;PR;4124103;Santo Antônio da Platina;45728;721,472;Centro Sub-Regional B
23;CE;2309607;Pacajus;71193;254,636;Centro Sub-Regional B
11;RO;1100189;Pimenta Bueno;36434;6240,940;Centro Sub-Regional B
35;SP;3510203;Arranjo Populacional de Capão Bonito/SP;54825;1973,593;Centro Sub-Regional B
43;RS;4308508;Frederico Westphalen;31120;265,181;Centro Sub-Regional B
15;PA;1502202;Capanema;68616;614,693;Centro Sub-Regional B
52;GO;5210000;Inhumas;52465;615,278;Centro Sub-Regional B
25;PB;2506301;Arranjo Populacional de Guarabira/PB;63597;209,645;Centro Sub-Regional B
23;CE;2311306;Quixadá;87116;2019,834;Centro Sub-Regional B
32;ES;3203908;Nova Venécia;49780;1439,572;Centro Sub-Regional B
29;BA;2909802;Cruz das Almas;62871;139,117;Centro Sub-Regional B
51;MT;5105150;Juína;40905;26189,915;Centro Sub-Regional B
42;SC;4205506;Fraiburgo;36299;549,120;Centro Sub-Regional B
31;MG;3111200;Campo Belo;53866;528,225;Centro Sub-Regional B
27;AL;2708600;São Miguel dos Campos;60775;360,882;Centro Sub-Regional B
43;RS;4321808;Três de Maio;23938;421,393;Centro Sub-Regional B
23;CE;2307601;Limoeiro do Norte;59278;750,068;Centro Sub-Regional B
35;SP;3523206;Itararé;50360;1003,860;Centro Sub-Regional B
23;CE;2311801;Russas;76884;1590,257;Centro Sub-Regional B
51;MT;5100201;Água Boa;25229;7510,635;Centro Sub-Regional B
41;PR;4108809;Guaíra;32923;560,485;Centro Sub-Regional B
26;PE;2601102;Arranjo Populacional de Araripina/PE;92403;2177,360;Centro Sub-Regional B
29;BA;2915601;Itamaraju;64521;2360,289;Centro Sub-Regional B
29;BA;2903904;Bom Jesus da Lapa;68609;4115,511;Centro Sub-Regional B
29;BA;2930501;Serrinha;80411;583,314;Centro Sub-Regional B
26;PE;2610004;Palmares;62994;339,291;Centro Sub-Regional B
50;MS;5003306;Coxim;33516;6409,224;Centro Sub-Regional B
41;PR;4119608;Pitanga;30635;1663,747;Centro Sub-Regional B
42;SC;4217709;Arranjo Populacional de Sombrio/SC;40702;290,673;Centro Sub-Regional B
43;RS;4320107;Sarandi;24205;352,968;Centro Sub-Regional B
29;BA;2914703;Itaberaba;64325;2386,390;Centro Sub-Regional B
21;MA;2108603;Pinheiro;82990;1512,966;Centro Sub-Regional B
27;AL;2709301;União dos Palmares;65461;420,720;Centro Sub-Regional B
26;PE;2612208;Salgueiro;60604;1678,563;Centro Sub-Regional B
24;RN;2400208;Açu;57644;1303,442;Centro Sub-Regional B
31;MG;3145604;Oliveira;41529;897,294;Centro Sub-Regional B
43;RS;4309407;Guaporé;25475;297,545;Centro Sub-Regional B
17;TO;1721208;Arranjo Populacional de Tocantinópolis/TO - Porto Franco/MA;46571;2494,566;Centro Sub-Regional B
43;RS;4306809;Encantado;22520;139,160;Centro Sub-Regional B
50;MS;5005004;Arranjo Populacional de Jardim/MS;35935;3412,121;Centro Sub-Regional B
43;RS;4320800;Soledade;30967;1215,218;Centro Sub-Regional B
52;GO;5221601;Uruaçu;40217;2141,822;Centro Sub-Regional B
43;RS;4305207;Arranjo Populacional de Cerro Largo/RS;16806;270,939;Centro Sub-Regional B
11;RO;1100106;Guajará-Mirim;45783;24855,724;Centro Sub-Regional B
29;BA;2908408;Conceição do Coité;66191;1015,252;Centro Sub-Regional B
27;AL;2706307;Palmeira dos Índios;73096;450,958;Centro Sub-Regional B
26;PE;2605202;Escada;68448;342,201;Centro Sub-Regional B
31;MG;3121605;Diamantina;47617;3891,659;Centro Sub-Regional B
11;RO;1100155;Ouro Preto do Oeste;36340;1969,850;Centro Sub-Regional B
41;PR;4111506;Ivaiporã;32035;431,502;Centro Sub-Regional B
26;PE;2614501;Surubim;64520;252,855;Centro Sub-Regional B
41;PR;4113304;Laranjeiras do Sul;32006;673,599;Centro Sub-Regional B
43;RS;4321907;Três Passos;23963;268,986;Centro Sub-Regional B
52;GO;5205406;Arranjo Populacional de Ceres - Rialma/GO;32970;482,788;Centro Sub-Regional B
26;PE;2608909;Limoeiro;56302;273,739;Centro Sub-Regional B
12;AC;1200104;Arranjo Populacional Internacional de Cobija/Bolívia - Brasiléia/Brasil;43970;5571,270;Centro Sub-Regional B
21;MA;2108207;Arranjo Populacional de Pedreiras/MA;61152;553,759;Centro Sub-Regional B
23;CE;2304103;Crateús;74982;2985,152;Centro Sub-Regional B
41;PR;4104501;Capanema;19099;419,036;Centro Sub-Regional B
21;MA;2103208;Chapadinha;79145;3247,385;Centro Sub-Regional B
22;PI;2208403;Piripiri;63694;1409,250;Centro Sub-Regional B
52;GO;5211800;Jaraguá;49667;1849,552;Centro Sub-Regional B
24;RN;2403103;Currais Novos;44664;864,349;Centro Sub-Regional B
31;MG;3135209;Januária;67628;6661,588;Centro Sub-Regional B
26;PE;2615300;Timbaúba;50956;287,683;Centro Sub-Regional B
29;BA;2910701;Euclides da Cunha;59842;1992,639;Centro Sub-Regional B
23;CE;2302602;Camocim;63408;1128,894;Centro Sub-Regional B
31;MG;3128006;Guanhães;34057;1075,124;Centro Sub-Regional B
41;PR;4109708;Ibaiti;31142;897,736;Centro Sub-Regional B
31;MG;3115508;Arranjo Populacional de Caxambu - Baependi/MG;40797;851,037;Centro Sub-Regional B
23;CE;2306306;Itapajé;52240;430,565;Centro Sub-Regional B
22;PI;2202208;Campo Maior;46770;1680,803;Centro Sub-Regional B
27;AL;2708006;Santana do Ipanema;47486;437,875;Centro Sub-Regional B
21;MA;2109106;Presidente Dutra;47567;771,574;Centro Sub-Regional B
28;SE;2804508;Nossa Senhora da Glória;36514;757,450;Centro Sub-Regional B
22;PI;2201903;Bom Jesus;24960;5469,182;Centro Sub-Regional B
29;BA;2926608;Ribeira do Pombal;52956;1177,453;Centro Sub-Regional B
31;MG;3101706;Almenara;41642;2294,426;Centro Sub-Regional B
28;SE;2805703;Arranjo Populacional de Propriá/SE;32763;141,743;Centro Sub-Regional B
27;AL;2702405;Delmiro Gouveia;51763;626,690;Centro Sub-Regional B
24;RN;2409407;Pau dos Ferros;30183;259,959;Centro Sub-Regional B
29;BA;2913903;Ipiaú;45823;280,454;Centro Sub-Regional B
13;AM;1304062;Tabatinga;64488;3266,062;Centro Sub-Regional B
22;PI;2210607;São Raimundo Nonato;34535;2415,602;Centro Sub-Regional B
26;PE;2600104;Afogados da Ingazeira;37111;377,696;Centro Sub-Regional B
22;PI;2207009;Oeiras;36971;2702,486;Centro Sub-Regional B
31;MG;3103405;Araçuaí;36705;2236,279;Centro Sub-Regional B
23;CE;2302107;Baturité;35575;308,581;Centro Sub-Regional B
42;SC;4216206;São Francisco do Sul;51677;493,418;Centro de Zona A
35;SP;3507001;Arranjo Populacional de Boituva - Iperó/SP;96073;419,243;Centro de Zona A
51;MT;5102637;Campo Novo do Parecis;34558;9434,572;Centro de Zona A
51;MT;5107875;Sapezal;25054;13624,368;Centro de Zona A
23;CE;2312403;São Gonçalo do Amarante;48516;833,894;Centro de Zona A
51;MT;5102678;Campo Verde;42871;5394,764;Centro de Zona A
50;MS;5007208;Rio Brilhante;36830;3987,397;Centro de Zona A
33;RJ;3306107;Arranjo Populacional de Valença/RJ;81630;1648,813;Centro de Zona A
29;BA;2922003;Mucuri;41221;1787,626;Centro de Zona A
42;SC;4203600;Campos Novos;35930;1717,697;Centro de Zona A
41;PR;4117909;Palotina;31564;651,238;Centro de Zona A
35;SP;3530508;Mococa;68788;855,156;Centro de Zona A
35;SP;3531308;Monte Alto;50216;346,950;Centro de Zona A
41;PR;4113205;Lapa;47909;2093,859;Centro de Zona A
43;RS;4313904;Panambi;43170;490,823;Centro de Zona A
42;SC;4213203;Pomerode;32874;214,299;Centro de Zona A
35;SP;3536703;Pederneiras;46251;728,735;Centro de Zona A
35;SP;3505906;Batatais;62024;849,526;Centro de Zona A
35;SP;3540606;Porto Feliz;52785;556,706;Centro de Zona A
52;GO;5218508;Quirinópolis;49416;3789,084;Centro de Zona A
16;AP;1600279;Arranjo Populacional de Laranjal do Jari/AP - Almeirim/PA;99193;106246,775;Centro de Zona A
50;MS;5007695;São Gabriel do Oeste;26363;3864,691;Centro de Zona A
52;GO;5209101;Goiatuba;33986;2470,347;Centro de Zona A
23;CE;2305233;Horizonte;66114;160,764;Centro de Zona A
31;MG;3137205;Arranjo Populacional de Lagoa da Prata/MG;55915;612,125;Centro de Zona A
42;SC;4218004;Tijucas;37645;279,952;Centro de Zona A
41;PR;4112009;Jaguariaíva;34683;1453,067;Centro de Zona A
43;RS;4321451;Arranjo Populacional de Teutônia/RS;44133;413,988;Centro de Zona A
43;RS;4308201;Flores da Cunha;30430;273,637;Centro de Zona A
31;MG;3136306;João Pinheiro;48561;10727,471;Centro de Zona A
35;SP;3515186;Espírito Santo do Pinhal;44186;389,235;Centro de Zona A
31;MG;3169406;Três Pontas;56546;689,794;Centro de Zona A
35;SP;3535507;Arranjo Populacional de Paraguaçu Paulista/SP;46291;1120,443;Centro de Zona A
35;SP;3546603;Arranjo Populacional de Santa Fé do Sul/SP;47117;1124,154;Centro de Zona A
35;SP;3524105;Ituverava;41598;704,659;Centro de Zona A
35;SP;3533502;Novo Horizonte;40680;931,743;Centro de Zona A
35;SP;3525706;José Bonifácio;36655;860,200;Centro de Zona A
35;SP;3509700;Campos do Jordão;51763;290,520;Centro de Zona A
41;PR;4125605;São Mateus do Sul;45806;1341,714;Centro de Zona A
35;SP;3537602;Peruíbe;67548;326,216;Centro de Zona A
51;MT;5101704;Barra do Bugres;34619;5981,569;Centro de Zona A
35;SP;3522703;Itápolis;42903;996,747;Centro de Zona A
35;SP;3537800;Piedade;55149;746,868;Centro de Zona A
43;RS;4306601;Dom Pedrito;38589;5191,915;Centro de Zona A
41;PR;4102000;Assis Chateaubriand;33397;969,587;Centro de Zona A
43;RS;4310603;Itaqui;37757;3406,606;Centro de Zona A
35;SP;3550100;São Manuel;40781;650,734;Centro de Zona A
31;MG;3104205;Arcos;39793;509,873;Centro de Zona A
35;SP;3516705;Garça;44370;555,807;Centro de Zona A
43;RS;4313300;Nova Prata;26849;258,909;Centro de Zona A
41;PR;4117602;Palmas;50198;1557,903;Centro de Zona A
43;RS;4304507;Canguçu;55871;3526,253;Centro de Zona A
15;PA;1501709;Bragança;126436;2098,144;Centro de Zona A
41;PR;4120606;Prudentópolis;51961;2247,141;Centro de Zona A
51;MT;5100300;Arranjo Populacional de Alto Araguaia/MT;27276;6755,108;Centro de Zona A
35;SP;3541307;Presidente Epitácio;44006;1260,281;Centro de Zona A
43;RS;4318804;São Lourenço do Sul;43625;2036,125;Centro de Zona A
31;MG;3110608;Arranjo Populacional de Cambuí/MG;32992;368,218;Centro de Zona A
26;PE;2606408;Gravatá;83437;503,946;Centro de Zona A
42;SC;4202800;Braço do Norte;33016;212,296;Centro de Zona A
31;MG;3138401;Leopoldina;52532;943,077;Centro de Zona A
35;SP;3534609;Osvaldo Cruz;32754;248,038;Centro de Zona A
43;RS;4310009;Ibirubá;20284;607,390;Centro de Zona A
42;SC;4210506;Maravilha;25403;170,339;Centro de Zona A
24;RN;2405801;João Câmara;34747;714,961;Centro de Zona A
51;MT;5104807;Arranjo Populacional de Jaciara/MT;32302;2740,639;Centro de Zona A
42;SC;4212908;Pinhalzinho;19906;128,687;Centro de Zona A
31;MG;3139003;Machado;41844;585,958;Centro de Zona A
52;GO;5217401;Arranjo Populacional de Pires do Rio/GO;36683;1759,041;Centro de Zona A
50;MS;5000609;Amambai;38958;4202,324;Centro de Zona A
31;MG;3107109;Boa Esperança;40031;860,669;Centro de Zona A
23;CE;2311405;Quixeramobim;79081;3275,625;Centro de Zona A
25;PB;2508901;Arranjo Populacional de Mamanguape - Rio Tinto/PB;68745;807,466;Centro de Zona A
51;MT;5103205;Colíder;33224;3103,958;Centro de Zona A
43;RS;4317301;Santa Vitória do Palmar;29877;5195,667;Centro de Zona A
43;RS;4316402;Rosário do Sul;39535;4343,681;Centro de Zona A
31;MG;3102605;Andradas;40747;469,396;Centro de Zona A
52;GO;5218003;Porangatu;45151;4820,527;Centro de Zona A
33;RJ;3300605;Arranjo Populacional de Bom Jesus do Itabapoana/RJ;46895;685,743;Centro de Zona A
32;ES;3200904;Barra de São Francisco;44315;944,521;Centro de Zona A
42;SC;4219705;Xaxim;28424;293,507;Centro de Zona A
42;SC;4211702;Orleans;22785;549,513;Centro de Zona A
21;MA;2104057;Arranjo Populacional de Estreito/MA;47927;2954,372;Centro de Zona A
42;SC;4216909;São Lourenço do Oeste;23857;356,193;Centro de Zona A
43;RS;4320909;Tapejara;23651;238,082;Centro de Zona A
52;GO;5220108;São Luís de Montes Belos;33470;825,999;Centro de Zona A
51;MT;5105101;Juara;34815;22622,350;Centro de Zona A
35;SP;3541505;Arranjo Populacional de Presidente Venceslau/SP;45248;1306,362;Centro de Zona A
41;PR;4112108;Arranjo Populacional de Jandaia do Sul/PR;28935;350,988;Centro de Zona A
42;SC;4208500;Ituporanga;24812;336,588;Centro de Zona A
43;RS;4302808;Caçapava do Sul;33702;3047,113;Centro de Zona A
29;BA;2928604;Santo Amaro;59512;489,323;Centro de Zona A
43;RS;4308904;Arranjo Populacional de Getúlio Vargas/RS;22216;387,383;Centro de Zona A
31;MG;3107307;Bocaiúva;49942;3227,627;Centro de Zona A
29;BA;2906006;Campo Formoso;70912;7161,827;Centro de Zona A
31;MG;3162104;São Gotardo;35145;866,087;Centro de Zona A
51;MT;5103353;Confresa;30347;5801,945;Centro de Zona A
29;BA;2914000;Ipirá;59763;3105,280;Centro de Zona A
41;PR;4102406;Bandeirantes;31526;445,192;Centro de Zona A
23;CE;2302503;Brejo Santo;49109;663,429;Centro de Zona A
41;PR;4116901;Nova Esperança;27821;401,587;Centro de Zona A
42;SC;4205001;Arranjo Populacional Internacional de Dionísio Cerqueira-Barracão/Brasil - Bernardo de Irigoyen/Argentina;25688;550,245;Centro de Zona A
31;MG;3144300;Nanuque;40839;1518,166;Centro de Zona A
26;PE;2610905;Pesqueira;67047;980,875;Centro de Zona A
29;BA;2905206;Caetité;50861;2651,537;Centro de Zona A
17;TO;1705508;Colinas do Tocantins;34990;843,846;Centro de Zona A
31;MG;3146008;Ouro Fino;33481;533,714;Centro de Zona A
51;MT;5105622;Mirassol d'Oeste;27536;1080,144;Centro de Zona A
35;SP;3538808;Piraju;29741;504,591;Centro de Zona A
21;MA;2101608;Barra do Corda;87794;5190,339;Centro de Zona A
52;GO;5210208;Iporá;31563;1026,384;Centro de Zona A
41;PR;4121406;Realeza;16894;353,416;Centro de Zona A
29;BA;2928109;Arranjo Populacional de Santa Maria da Vitória/BA;55230;3739,271;Centro de Zona A
32;ES;3202306;Guaçuí;30607;468,185;Centro de Zona A
17;TO;1709302;Guaraí;25677;2268,161;Centro de Zona A
31;MG;3157005;Salinas;41349;1862,117;Centro de Zona A
31;MG;3112307;Capelinha;37856;965,377;Centro de Zona A
15;PA;1502707;Conceição do Araguaia;47734;5829,482;Centro de Zona A
23;CE;2305407;Icó;67972;1871,995;Centro de Zona A
31;MG;3113305;Carangola;32988;353,404;Centro de Zona A
28;SE;2807402;Tobias Barreto;51843;1024,186;Centro de Zona A
41;PR;4113502;Loanda;22927;722,496;Centro de Zona A
52;GO;5218300;Posse;36375;2058,031;Centro de Zona A
24;RN;2411205;Santa Cruz;39355;624,356;Centro de Zona A
21;MA;2101707;Barreirinhas;61828;3047,050;Centro de Zona A
29;BA;2929909;Seabra;43941;2402,170;Centro de Zona A
31;MG;3100203;Abaeté;23223;1817,067;Centro de Zona A
50;MS;5005681;Mundo Novo;18256;477,780;Centro de Zona A
23;CE;2312304;São Benedito;46949;338,210;Centro de Zona A
52;GO;5208905;Goiás;22916;3108,019;Centro de Zona A
26;PE;2601409;Barreiros;42552;233,433;Centro de Zona A
31;MG;3168002;Taiobeiras;33858;1220,046;Centro de Zona A
25;PB;2513901;São Bento;33796;248,200;Centro de Zona A
42;SC;4206900;Ibirama;18802;247,102;Centro de Zona A
25;PB;2512101;Pombal;32749;889,493;Centro de Zona A
21;MA;2105708;Lago da Pedra;49911;1240,444;Centro de Zona A
29;BA;2906873;Capim Grosso;30451;464,776;Centro de Zona A
43;RS;4320701;Sobradinho;14927;128,379;Centro de Zona A
22;PI;2203701;Esperantina;39621;908,777;Centro de Zona A
17;TO;1707009;Dianópolis;21850;3217,313;Centro de Zona A
22;PI;2202901;Corrente;26575;3048,447;Centro de Zona A
21;MA;2111102;São João dos Patos;25860;1482,661;Centro de Zona A
29;BA;2907806;Cícero Dantas;33356;863,932;Centro de Zona A
25;PB;2507002;Itaporanga;24653;468,059;Centro de Zona A
21;MA;2103802;Dom Pedro;23328;358,493;Centro de Zona A
22;PI;2211308;Valença do Piauí;20906;1333,722;Centro de Zona A
22;PI;2200202;Água Branca;17349;97,041;Centro de Zona A
35;SP;3500709;Agudos;37023;966,708;Centro de Zona B
27;AL;2702306;Coruripe;56562;897,780;Centro de Zona B
50;MS;5002951;Chapadão do Sul;24559;3249,542;Centro de Zona B
35;SP;3505203;Bariri;34961;444,405;Centro de Zona B
21;MA;2110302;Santo Antônio dos Lopes;14534;770,923;Centro de Zona B
41;PR;4120903;Quedas do Iguaçu;33788;821,503;Centro de Zona B
43;RS;4309605;Horizontina;19267;229,736;Centro de Zona B
31;MG;3172004;Visconde do Rio Branco;42149;243,351;Centro de Zona B
51;MT;5102702;Canarana;21311;10882,379;Centro de Zona B
43;RS;4312658;Não-Me-Toque;17484;361,689;Centro de Zona B
52;GO;5213087;Minaçu;29353;2860,735;Centro de Zona B
52;GO;5214606;Niquelândia;46039;9843,247;Centro de Zona B
41;PR;4128005;Ubiratã;21119;652,581;Centro de Zona B
26;PE;2611002;Petrolândia;36187;1056,595;Centro de Zona B
42;SC;4216503;São Joaquim;26763;1889,862;Centro de Zona B
35;SP;3526407;Laranjal Paulista;28240;384,274;Centro de Zona B
31;MG;3151503;Piumhi;34456;902,468;Centro de Zona B
29;BA;2927002;Rio Real;40475;738,606;Centro de Zona B
35;SP;3537404;Pereira Barreto;25660;974,247;Centro de Zona B
22;PI;2211209;Arranjo Populacional de Uruçuí/PI;27084;10193,638;Centro de Zona B
41;PR;4108601;Goioerê;28962;564,163;Centro de Zona B
42;SC;4208401;Arranjo Populacional de Itapiranga/SC;19974;344,656;Centro de Zona B
41;PR;4115606;Matelândia;17775;639,746;Centro de Zona B
50;MS;5001904;Bataguassu;22717;2417,599;Centro de Zona B
17;TO;1716505;Arranjo Populacional de Pedro Afonso/TO;20019;4055,780;Centro de Zona B
15;PA;1508084;Tucumã;39059;2512,594;Centro de Zona B
15;PA;1501808;Breves;101891;9566,572;Centro de Zona B
43;RS;4304200;Candelária;31306;944,058;Centro de Zona B
51;MT;5104104;Guarantã do Norte;35497;4734,589;Centro de Zona B
15;PA;1507458;Arranjo Populacional de São Geraldo do Araguaia/PA;36552;4354,814;Centro de Zona B
43;RS;4307500;Espumoso;15584;783,642;Centro de Zona B
33;RJ;3302106;Arranjo Populacional de Itaocara/RJ;34859;527,939;Centro de Zona B
32;ES;3200805;Baixo Guandu;30862;909,039;Centro de Zona B
41;PR;4105904;Arranjo Populacional de Colorado/PR;27887;589,032;Centro de Zona B
13;AM;1304203;Tefé;60154;23692,223;Centro de Zona B
23;CE;2302800;Canindé;78049;3218,481;Centro de Zona B
