UF_ACR;CODE_MUNI_7;YEAR;CASES
TO;1715150;2019;1
TO;1715150;2021;23
TO;1715150;2022;53
TO;1715507;2019;1
TO;1715705;2017;2
TO;1715705;2019;1
TO;1715705;2022;1
TO;1715754;2021;2
TO;1716109;2015;3
TO;1716109;2016;15
TO;1716109;2017;87
TO;1716109;2018;22
TO;1716109;2019;11
TO;1716109;2020;2
TO;1716109;2021;10
TO;1716109;2022;347
TO;1716208;2016;1
TO;1716208;2017;2
TO;1716307;2021;2
TO;1716505;2017;11
TO;1716505;2018;1
TO;1716505;2019;3
TO;1716505;2021;1
TO;1716505;2022;4
TO;1716604;2016;4
TO;1716604;2017;3
TO;1716604;2019;1
TO;1716604;2020;1
TO;1716604;2022;1
TO;1716653;2017;22
TO;1716653;2018;4
TO;1716653;2019;3
TO;1716703;2017;12
TO;1716703;2018;3
TO;1716703;2019;3
TO;1717008;2017;1
TO;1717008;2018;1
TO;1717008;2019;1
TO;1717206;2016;2
TO;1717206;2017;7
TO;1717503;2015;1
TO;1717503;2017;2
TO;1717503;2022;1
TO;1717800;2022;5
TO;1717909;2016;4
TO;1717909;2022;4
TO;1718204;2016;22
TO;1718204;2017;2
TO;1718204;2018;3
TO;1718204;2019;2
TO;1718204;2020;3
TO;1718204;2021;32
TO;1718204;2022;131
TO;1718303;2016;23
TO;1718303;2017;330
TO;1718303;2020;1
TO;1718402;2017;42
TO;1718402;2018;1
TO;1718402;2019;1
TO;1718402;2021;3
TO;1718402;2022;9
TO;1718451;2016;24
TO;1718451;2022;1
TO;1718550;2015;21
TO;1718550;2016;7
TO;1718550;2017;2
TO;1718659;2016;2
TO;1718709;2022;49
TO;1718758;2015;1
TO;1718758;2021;1
TO;1718758;2022;2
TO;1718808;2015;1
TO;1718808;2016;2
TO;1718808;2017;37
TO;1718808;2022;1
TO;1718840;2017;1
TO;1718865;2017;5
TO;1718865;2018;1
TO;1718865;2021;1
TO;1718865;2022;6
TO;1718881;2022;5
TO;1718899;2016;2
TO;1718907;2018;1
TO;1718907;2022;11
TO;1719004;2016;1
TO;1719004;2018;1
TO;1719004;2019;1
TO;1719004;2021;7
TO;1720101;2017;1
TO;1720101;2019;1
TO;1720150;2020;1
TO;1720200;2015;8
TO;1720200;2016;7
TO;1720200;2017;14
TO;1720309;2016;2
TO;1720309;2017;14
TO;1720309;2019;6
TO;1720499;2016;3
TO;1720499;2017;4
TO;1720499;2018;4
TO;1720499;2021;2
TO;1720499;2022;1
TO;1720655;2016;1
TO;1720655;2022;8
TO;1720804;2016;1
TO;1720804;2017;2
TO;1720853;2019;2
TO;1720903;2019;5
TO;1720903;2021;77
TO;1720903;2022;33
TO;1720937;2019;1
TO;1720937;2020;1
TO;1720937;2021;3
TO;1720937;2022;50
TO;1720978;2016;1
TO;1720978;2018;1
TO;1721000;2014;5
TO;1721000;2015;99
TO;1721000;2016;414
TO;1721000;2017;723
TO;1721000;2018;78
TO;1721000;2019;40
TO;1721000;2020;20
TO;1721000;2021;94
TO;1721000;2022;2657
TO;1721109;2016;6
TO;1721109;2017;2
TO;1721109;2018;1
TO;1721109;2019;1
TO;1721109;2020;1
TO;1721109;2021;1
TO;1721109;2022;25
TO;1721208;2015;3
TO;1721208;2016;114
TO;1721208;2017;169
TO;1721208;2018;12
TO;1721208;2019;17
TO;1721208;2021;5
TO;1721208;2022;12
TO;1722081;2016;8
TO;1722081;2017;87
TO;1722107;2015;1
TO;1722107;2017;1
MA;2100055;2015;1
MA;2100055;2016;54
MA;2100055;2017;15
MA;2100055;2019;2
MA;2100055;2022;33
MA;2100154;2017;2
MA;2100154;2019;5
MA;2100204;2016;39
MA;2100204;2022;1
MA;2100303;2016;1
MA;2100303;2018;1
MA;2100303;2022;1
MA;2100436;2019;147
MA;2100477;2016;14
MA;2100477;2017;4
MA;2100477;2018;4
MA;2100501;2017;4
MA;2100501;2018;3
MA;2100501;2020;1
MA;2100501;2022;2
MA;2100600;2016;69
MA;2100600;2017;223
MA;2100600;2018;3
MA;2100600;2019;5
MA;2100709;2016;7
MA;2100808;2016;43
MA;2100808;2017;10
MA;2100907;2016;3
MA;2100907;2017;4
MA;2100907;2019;1
MA;2100907;2022;1
MA;2100956;2016;123
MA;2100956;2017;3
MA;2100956;2018;3
MA;2101202;2016;97
MA;2101202;2017;9
MA;2101202;2018;1
MA;2101202;2019;2
MA;2101251;2016;12
MA;2101251;2017;9
MA;2101251;2019;32
MA;2101251;2020;2
MA;2101251;2021;1
MA;2101251;2022;3
MA;2101301;2016;15
MA;2101400;2015;2
MA;2101400;2016;1122
MA;2101400;2017;1449
MA;2101400;2018;4
MA;2101400;2019;38
MA;2101400;2020;29
MA;2101400;2021;12
MA;2101400;2022;38
MA;2101509;2017;1
MA;2101509;2022;7
MA;2101608;2016;155
MA;2101608;2017;487
MA;2101608;2018;161
MA;2101608;2019;22
MA;2101608;2020;8
MA;2101608;2021;3
MA;2101608;2022;1
MA;2101707;2016;1
MA;2101772;2016;1
MA;2101806;2017;18
MA;2101806;2019;1
MA;2101806;2022;10
MA;2101905;2016;54
MA;2101939;2016;1
MA;2102002;2016;5
MA;2102002;2017;5
MA;2102036;2016;246
MA;2102101;2016;1
MA;2102200;2017;1
MA;2102200;2021;1
MA;2102309;2016;53
MA;2102309;2022;1
MA;2102325;2018;1
MA;2102325;2022;3
MA;2102358;2016;11
MA;2102358;2017;1
MA;2102358;2022;4
MA;2102556;2017;231
MA;2102556;2018;12
MA;2102556;2019;5
MA;2102606;2019;1
MA;2102705;2015;1
MA;2102705;2016;8
MA;2102705;2020;1
MA;2102754;2018;9
MA;2102804;2016;18
MA;2102804;2017;8
MA;2103000;2015;64
MA;2103000;2016;1113
MA;2103000;2017;159
MA;2103000;2018;53
MA;2103000;2019;6
MA;2103000;2022;89
MA;2103109;2022;1
MA;2103174;2022;1
MA;2103208;2017;1
MA;2103208;2019;1
MA;2103208;2022;1
MA;2103257;2016;10
MA;2103257;2017;88
MA;2103257;2018;4
MA;2103257;2019;13
MA;2103257;2022;32
MA;2103307;2015;10
MA;2103307;2016;3
MA;2103307;2017;27
MA;2103307;2018;1
MA;2103307;2019;1
MA;2103406;2016;194
MA;2103406;2019;1
MA;2103406;2022;9
MA;2103505;2016;1
MA;2103505;2022;43
MA;2103604;2016;12
MA;2103604;2017;3
MA;2103604;2018;6
MA;2103604;2019;4
MA;2103703;2015;133
MA;2103703;2016;190
MA;2103703;2017;13
MA;2103703;2018;1
MA;2103703;2019;8
MA;2103703;2020;10
MA;2103703;2021;4
MA;2103703;2022;3
MA;2103752;2016;7
MA;2103752;2022;5
MA;2103802;2019;3
MA;2103901;2016;1
MA;2103901;2017;1
MA;2104008;2016;26
MA;2104008;2018;1
MA;2104057;2017;23
MA;2104057;2018;2
MA;2104057;2019;5
MA;2104057;2020;2
MA;2104073;2017;4
MA;2104073;2019;4
MA;2104073;2022;1
MA;2104081;2019;1
MA;2104099;2016;1
MA;2104099;2017;24
MA;2104099;2018;8
MA;2104099;2019;2
MA;2104107;2016;124
MA;2104107;2017;121
MA;2104107;2020;4
MA;2104107;2022;1
MA;2104206;2015;2
MA;2104206;2016;119
MA;2104206;2017;69
MA;2104206;2018;5
MA;2104206;2019;3
MA;2104552;2016;79
MA;2104552;2017;76
MA;2104552;2019;2
MA;2104552;2020;8
MA;2104552;2021;2
MA;2104628;2017;7
MA;2104628;2019;4
MA;2104628;2020;2
MA;2104628;2022;1
MA;2104677;2016;2
MA;2104677;2017;2
MA;2104677;2018;2
MA;2104677;2020;1
MA;2104701;2016;22
MA;2104800;2016;94
MA;2104800;2017;27
MA;2104800;2018;1
MA;2104800;2019;6
MA;2104800;2020;1
MA;2104800;2022;1
MA;2105005;2021;1
MA;2105153;2017;1
MA;2105302;2015;9
MA;2105302;2016;297
MA;2105302;2017;785
MA;2105302;2018;34
MA;2105302;2019;23
MA;2105302;2020;8
MA;2105302;2021;3
MA;2105302;2022;78
MA;2105351;2015;3
MA;2105351;2016;59
MA;2105401;2016;43
MA;2105401;2019;3
MA;2105401;2020;4
MA;2105401;2022;4
MA;2105427;2017;4
MA;2105427;2018;1
MA;2105427;2019;2
MA;2105427;2022;13
MA;2105476;2017;6
MA;2105476;2019;4
MA;2105500;2016;46
MA;2105500;2019;3
MA;2105609;2019;3
MA;2105658;2018;1
MA;2105708;2016;65
MA;2105708;2017;17
MA;2105708;2018;1
MA;2105708;2019;2
MA;2105708;2020;1
MA;2105906;2016;8
MA;2105922;2016;2
MA;2105922;2017;1
MA;2105922;2022;1
MA;2105948;2016;2
MA;2105963;2016;10
MA;2105963;2017;1
MA;2105963;2018;6
MA;2105989;2016;10
MA;2105989;2017;12
MA;2105989;2018;4
MA;2105989;2019;2
MA;2105989;2020;2
MA;2105989;2022;2
MA;2106102;2016;49
MA;2106102;2017;156
MA;2106102;2020;1
MA;2106102;2021;1
MA;2106102;2022;79
MA;2106300;2017;1
MA;2106300;2019;1
MA;2106326;2015;1
MA;2106326;2016;18
MA;2106326;2018;32
MA;2106409;2019;1
MA;2106607;2016;5
MA;2106607;2017;34
MA;2106607;2018;3
MA;2106607;2022;9
MA;2106631;2016;3
MA;2106755;2016;77
MA;2106755;2018;2
MA;2106805;2016;21
MA;2106904;2017;1
MA;2107001;2017;63
MA;2107001;2019;3
MA;2107001;2022;1
MA;2107209;2016;3
MA;2107209;2017;1
MA;2107258;2016;4
MA;2107258;2017;3
MA;2107308;2016;13
MA;2107308;2017;43
MA;2107308;2020;1
MA;2107357;2015;1
MA;2107357;2016;2
MA;2107506;2016;764
MA;2107506;2017;32
MA;2107506;2022;1
MA;2107704;2015;4
MA;2107704;2016;187
MA;2107704;2017;74
MA;2107704;2018;7
MA;2107704;2019;3
MA;2107704;2022;90
MA;2107803;2016;4
MA;2107803;2022;49
MA;2107902;2016;1
MA;2107902;2017;1
MA;2107902;2022;9
MA;2108009;2016;11
MA;2108009;2017;2
MA;2108009;2021;25
MA;2108009;2022;31
MA;2108108;2021;1
MA;2108108;2022;4
MA;2108207;2016;10
MA;2108207;2017;4
MA;2108207;2018;3
MA;2108207;2019;1
MA;2108207;2020;1
MA;2108207;2022;4
MA;2108454;2016;5
MA;2108454;2022;2
MA;2108504;2015;2
MA;2108504;2017;1
MA;2108603;2017;3
MA;2108603;2018;1
MA;2108603;2019;3
MA;2108603;2022;3
MA;2108702;2016;2
MA;2108702;2017;10
MA;2108702;2019;1
MA;2108801;2016;2
MA;2108801;2018;1
MA;2108900;2016;84
MA;2108900;2019;1
MA;2109007;2016;4
MA;2109007;2017;51
MA;2109007;2019;1
MA;2109106;2016;24
MA;2109106;2017;2
MA;2109106;2022;2
MA;2109205;2020;1
MA;2109270;2018;63
MA;2109270;2019;11
MA;2109304;2016;1
MA;2109304;2017;1
MA;2109403;2016;201
MA;2109403;2019;1
MA;2109502;2016;67
MA;2109502;2017;8
MA;2109601;2016;58
MA;2109601;2017;178
MA;2109601;2018;3
MA;2109700;2016;51
MA;2109700;2017;2
MA;2109700;2022;8
MA;2109759;2019;1
MA;2109809;2018;8
MA;2109908;2015;4
MA;2109908;2016;15
MA;2109908;2017;113
MA;2109908;2018;13
MA;2109908;2019;3
MA;2109908;2020;3
MA;2109908;2021;5
MA;2109908;2022;36
MA;2110005;2016;54
MA;2110005;2019;1
MA;2110104;2016;4
MA;2110203;2017;1
MA;2110203;2022;168
MA;2110609;2016;3
MA;2110658;2017;25
MA;2110658;2021;103
MA;2110658;2022;30
MA;2110708;2019;1
MA;2110807;2017;1
MA;2110856;2017;54
MA;2110856;2018;4
MA;2110856;2019;1
MA;2110856;2022;1
MA;2110906;2018;2
MA;2110906;2019;2
MA;2110906;2022;2
MA;2111052;2016;4
MA;2111052;2017;33
MA;2111052;2018;4
MA;2111052;2020;3
MA;2111078;2018;1
MA;2111102;2015;1
MA;2111102;2017;20
MA;2111102;2019;1
MA;2111102;2022;53
MA;2111201;2015;31
MA;2111201;2016;292
MA;2111201;2017;23
MA;2111201;2018;1
MA;2111201;2021;1
MA;2111201;2022;43
MA;2111250;2016;1
MA;2111300;2015;82
MA;2111300;2016;3002
MA;2111300;2017;442
MA;2111300;2018;207
MA;2111300;2019;291
MA;2111300;2020;107
MA;2111300;2021;83
MA;2111300;2022;774
MA;2111409;2018;1
MA;2111409;2019;4
MA;2111409;2020;1
MA;2111508;2016;53
MA;2111508;2018;1
MA;2111508;2019;3
MA;2111532;2016;313
MA;2111532;2017;1
MA;2111573;2016;2
MA;2111573;2017;3
MA;2111573;2018;1
MA;2111573;2019;1
MA;2111573;2020;1
MA;2111607;2016;141
MA;2111607;2017;715
MA;2111607;2019;11
MA;2111607;2022;1
MA;2111631;2016;14
MA;2111722;2016;8
MA;2111748;2016;7
MA;2111763;2017;37
MA;2111763;2019;14
MA;2111805;2018;2
MA;2111805;2019;3
MA;2111805;2020;1
MA;2111805;2022;1
MA;2111904;2016;22
MA;2111904;2017;22
MA;2111904;2022;104
MA;2111953;2022;101
MA;2112001;2016;3
MA;2112001;2017;6
MA;2112001;2018;1
MA;2112001;2019;2
MA;2112001;2020;2
MA;2112209;2016;47
MA;2112209;2017;89
MA;2112209;2018;4
MA;2112209;2021;1
MA;2112209;2022;244
MA;2112233;2018;1
MA;2112233;2021;2
MA;2112233;2022;1
MA;2112274;2016;4
MA;2112308;2016;4
MA;2112308;2017;175
MA;2112308;2019;2
MA;2112407;2017;4
MA;2112506;2016;56
MA;2112506;2017;2
MA;2112506;2019;1
MA;2112605;2016;1
MA;2112704;2015;4
MA;2112704;2016;91
MA;2112803;2016;10
MA;2112803;2017;2
MA;2112803;2018;1
MA;2112803;2019;8
MA;2112852;2016;55
MA;2112852;2017;38
MA;2112852;2019;1
MA;2112852;2022;13
MA;2112902;2022;2
MA;2113009;2016;257
MA;2113009;2021;2
MA;2114007;2016;15
MA;2114007;2017;1
MA;2114007;2018;1
MA;2114007;2019;3
MA;2114007;2020;3
MA;2114007;2022;2
PI;2200053;2017;1
PI;2200053;2022;35
PI;2200103;2018;1
PI;2200103;2022;1
PI;2200202;2016;1
PI;2200202;2017;18
PI;2200202;2018;1
PI;2200202;2019;1
PI;2200202;2022;51
PI;2200251;2016;2
PI;2200251;2017;1
PI;2200251;2019;1
PI;2200251;2022;389
PI;2200277;2016;112
PI;2200277;2020;1
PI;2200277;2022;102
PI;2200301;2017;6
PI;2200301;2018;3
PI;2200301;2019;1
PI;2200301;2022;3
PI;2200400;2015;23
PI;2200400;2016;52
PI;2200400;2017;20
PI;2200400;2019;2
PI;2200400;2020;1
PI;2200459;2019;1
PI;2200459;2022;1
PI;2200509;2018;85
PI;2200509;2022;22
PI;2200608;2017;14
PI;2200608;2018;1
PI;2200608;2022;173
PI;2200707;2022;16
PI;2200806;2016;1
PI;2200905;2022;1
PI;2200954;2022;22
PI;2201002;2017;35
PI;2201002;2019;4
PI;2201051;2016;2
PI;2201101;2021;4
PI;2201150;2017;8
PI;2201150;2019;1
PI;2201150;2022;24
PI;2201176;2022;1
PI;2201200;2018;2
PI;2201200;2022;1
PI;2201556;2022;2
PI;2201572;2016;3
PI;2201572;2022;34
PI;2201606;2015;1
PI;2201606;2016;101
PI;2201606;2017;8
PI;2201606;2018;9
PI;2201606;2022;15
PI;2201705;2019;6
PI;2201739;2022;17
PI;2201770;2017;1
PI;2201804;2022;2
PI;2201903;2016;3
PI;2201903;2017;81
PI;2201903;2018;1
PI;2201903;2019;1
PI;2201903;2022;22
PI;2201919;2017;32
PI;2201929;2017;1
PI;2201945;2017;1
PI;2201960;2016;1
PI;2201960;2022;1
PI;2202000;2016;8
PI;2202000;2017;3
PI;2202000;2019;1
PI;2202026;2017;17
PI;2202026;2019;1
PI;2202026;2020;1
PI;2202026;2021;1
PI;2202026;2022;3
PI;2202059;2016;1
PI;2202075;2022;21
PI;2202083;2016;49
PI;2202083;2017;127
PI;2202083;2022;10
PI;2202091;2016;102
PI;2202109;2018;7
PI;2202109;2022;8
PI;2202117;2019;1
PI;2202117;2022;4
PI;2202133;2016;10
PI;2202133;2017;5
PI;2202133;2019;9
PI;2202133;2020;2
PI;2202133;2022;103
PI;2202208;2016;3
PI;2202208;2017;2
PI;2202208;2020;2
PI;2202208;2022;2
PI;2202307;2017;3
PI;2202307;2022;37
PI;2202406;2017;5
PI;2202505;2016;4
PI;2202539;2017;1
PI;2202604;2022;2
PI;2202703;2016;45
PI;2202703;2017;13
PI;2202711;2017;3
PI;2202711;2022;1
PI;2202737;2017;6
PI;2202737;2018;1
PI;2202737;2019;1
PI;2202802;2015;1
PI;2202802;2022;4
PI;2202851;2017;2
PI;2202901;2017;3
PI;2202901;2021;33
PI;2203008;2021;1
PI;2203107;2022;1
PI;2203255;2017;1
PI;2203255;2022;25
PI;2203271;2022;4
PI;2203305;2016;3
PI;2203305;2017;81
PI;2203305;2019;3
PI;2203305;2020;1
PI;2203305;2021;3
PI;2203305;2022;13
PI;2203354;2022;3
PI;2203404;2022;3
PI;2203453;2017;2
PI;2203453;2022;1
PI;2203503;2017;2
PI;2203503;2022;8
PI;2203701;2016;2
PI;2203701;2017;3
PI;2203701;2020;2
PI;2203701;2022;7
PI;2203909;2016;10
PI;2203909;2017;251
PI;2203909;2020;1
PI;2203909;2022;85
PI;2204006;2017;95
PI;2204105;2017;4
PI;2204154;2016;38
PI;2204154;2022;2
PI;2204204;2017;1
PI;2204204;2022;6
PI;2204303;2016;13
PI;2204303;2022;115
PI;2204352;2021;1
PI;2204352;2022;33
PI;2204501;2016;1
PI;2204501;2017;3
PI;2204501;2019;1
PI;2204501;2022;9
PI;2204550;2016;6
PI;2204550;2022;1
PI;2204600;2017;1
PI;2204600;2022;1
PI;2204659;2017;8
PI;2204659;2019;2
PI;2204659;2021;16
PI;2204659;2022;6
PI;2204709;2016;1
PI;2204709;2017;1
PI;2204709;2022;36
PI;2204808;2017;3
PI;2204808;2018;1
PI;2204808;2021;1
PI;2204808;2022;25
PI;2204907;2022;32
PI;2205003;2018;1
PI;2205003;2022;33
PI;2205102;2022;5
PI;2205151;2022;9
PI;2205201;2017;24
PI;2205201;2019;2
PI;2205201;2022;389
PI;2205250;2017;1
PI;2205250;2018;1
PI;2205276;2022;1
PI;2205300;2022;33
PI;2205508;2020;1
PI;2205508;2022;5
PI;2205524;2022;1
PI;2205532;2017;5
PI;2205532;2021;2
PI;2205540;2017;1
PI;2205565;2020;1
PI;2205573;2017;6
PI;2205573;2018;4
PI;2205581;2017;2
PI;2205581;2021;1
PI;2205581;2022;2
PI;2205706;2016;3
PI;2205706;2017;273
PI;2205706;2019;10
PI;2205706;2021;2
PI;2205706;2022;4
PI;2205805;2016;1
PI;2205953;2016;19
PI;2205953;2022;1
PI;2206001;2017;1
PI;2206001;2019;1
PI;2206001;2021;1
PI;2206001;2022;2
PI;2206050;2016;2
PI;2206050;2017;3
PI;2206050;2022;97
PI;2206100;2017;21
PI;2206100;2022;7
PI;2206209;2015;2
PI;2206209;2016;9
PI;2206209;2018;1
PI;2206209;2022;2
PI;2206308;2017;1
PI;2206308;2022;1
PI;2206357;2016;1
PI;2206357;2022;5
PI;2206407;2017;5
PI;2206407;2018;2
PI;2206407;2021;1
PI;2206407;2022;13
PI;2206506;2016;4
PI;2206506;2022;383
PI;2206605;2020;1
PI;2206605;2021;8
PI;2206654;2022;1
PI;2206670;2017;1
PI;2206670;2022;3
PI;2206696;2017;1
PI;2206696;2021;1
PI;2206704;2017;13
PI;2206902;2015;1
PI;2206902;2017;2
PI;2206902;2022;17
PI;2206951;2019;1
PI;2206951;2020;1
PI;2207009;2016;5
PI;2207009;2017;156
PI;2207009;2018;7
PI;2207009;2019;9
PI;2207009;2022;327
PI;2207108;2017;2
PI;2207207;2016;14
PI;2207207;2022;22
PI;2207306;2022;8
PI;2207355;2022;2
PI;2207405;2022;2
PI;2207553;2022;14
PI;2207603;2021;2
PI;2207702;2015;52
PI;2207702;2016;111
PI;2207702;2017;892
PI;2207702;2018;4
PI;2207702;2019;115
PI;2207702;2020;8
PI;2207702;2021;6
PI;2207702;2022;189
PI;2207777;2015;10
PI;2207777;2022;131
PI;2207801;2016;3
PI;2207801;2022;359
PI;2207850;2019;3
PI;2207900;2015;4
PI;2207900;2017;69
PI;2207900;2018;2
PI;2207900;2021;1
PI;2207900;2022;19
PI;2207959;2022;12
PI;2208007;2015;3
PI;2208007;2016;9
PI;2208007;2017;121
PI;2208007;2018;9
PI;2208007;2019;21
PI;2208007;2020;41
PI;2208007;2021;17
PI;2208007;2022;2073
PI;2208205;2016;14
PI;2208205;2018;1
PI;2208205;2021;1
PI;2208205;2022;124
PI;2208304;2016;1
PI;2208304;2018;1
PI;2208304;2019;1
PI;2208304;2022;4
PI;2208403;2016;5
PI;2208403;2017;70
PI;2208403;2018;6
PI;2208403;2020;2
PI;2208403;2021;4
PI;2208403;2022;2
PI;2208551;2016;1
PI;2208551;2021;1
PI;2208551;2022;1
PI;2208650;2022;5
PI;2208700;2022;1
PI;2208809;2019;2
PI;2208809;2021;1
PI;2208809;2022;7
PI;2208858;2021;7
PI;2208874;2017;1
PI;2208908;2017;3
PI;2209104;2022;87
PI;2209203;2022;1
PI;2209302;2021;1
PI;2209351;2022;1
PI;2209377;2021;1
PI;2209377;2022;85
PI;2209401;2022;2
PI;2209450;2022;1
PI;2209500;2022;2
PI;2209559;2022;1
PI;2209609;2016;2
PI;2209609;2022;3
PI;2209757;2017;1
PI;2209757;2022;3
PI;2209856;2022;41
PI;2209872;2016;72
PI;2209872;2017;4
PI;2209906;2019;2
PI;2209955;2022;29
PI;2209971;2017;43
PI;2209971;2018;1
PI;2209971;2019;1
PI;2209971;2020;1
PI;2210003;2022;18
PI;2210052;2022;2
PI;2210201;2017;1
PI;2210201;2019;1
PI;2210201;2022;81
PI;2210300;2016;18
PI;2210300;2018;1
PI;2210300;2019;1
PI;2210300;2020;3
PI;2210300;2021;1
PI;2210300;2022;74
PI;2210359;2017;1
PI;2210375;2022;1
PI;2210409;2019;1
PI;2210409;2022;2
PI;2210508;2016;4
PI;2210508;2017;4
PI;2210508;2018;3
PI;2210508;2019;1
PI;2210508;2021;2
PI;2210508;2022;66
PI;2210607;2017;730
PI;2210607;2018;54
PI;2210607;2019;3
PI;2210607;2022;15
PI;2210706;2016;61
PI;2210706;2019;2
PI;2210706;2022;64
PI;2210805;2022;763
PI;2210979;2022;16
PI;2211001;2014;4
PI;2211001;2015;352
PI;2211001;2016;1179
PI;2211001;2017;3051
PI;2211001;2018;436
PI;2211001;2019;673
PI;2211001;2020;122
PI;2211001;2021;119
PI;2211001;2022;3149
PI;2211100;2018;1
PI;2211100;2019;1
PI;2211100;2022;5
PI;2211209;2016;7
PI;2211209;2017;3
PI;2211209;2022;163
PI;2211308;2017;1
PI;2211308;2022;12
PI;2211357;2017;48
PI;2211407;2017;1
PI;2211407;2022;29
PI;2211506;2022;27
PI;2211605;2016;18
PI;2211605;2022;209
PI;2211704;2022;15
CE;2300101;2017;23
CE;2300101;2022;268
CE;2300150;2016;124
CE;2300150;2017;477
CE;2300150;2022;3
CE;2300200;2016;10
CE;2300200;2017;63
CE;2300200;2019;3
CE;2300200;2020;2
CE;2300200;2021;3
CE;2300200;2022;8
CE;2300309;2016;73
CE;2300309;2017;1015
CE;2300309;2019;27
CE;2300309;2020;13
CE;2300309;2021;1
CE;2300309;2022;71
CE;2300408;2016;1
CE;2300408;2022;38
CE;2300507;2016;5
CE;2300507;2017;42
CE;2300507;2020;1
CE;2300507;2021;24
CE;2300507;2022;27
CE;2300606;2016;13
CE;2300606;2017;1
CE;2300705;2020;2
CE;2300705;2021;1
CE;2300705;2022;3
CE;2300754;2016;1
CE;2300754;2017;22
CE;2300754;2019;1
CE;2300754;2020;1
CE;2300754;2021;3
CE;2300754;2022;9
CE;2300804;2016;2
CE;2300804;2017;52
CE;2300804;2020;2
CE;2300804;2022;32
CE;2300903;2016;36
CE;2300903;2017;74
CE;2300903;2019;1
CE;2300903;2020;2
CE;2300903;2022;8
CE;2301000;2016;21
CE;2301000;2017;421
CE;2301000;2018;1
CE;2301000;2020;1
CE;2301000;2022;46
CE;2301109;2016;155
CE;2301109;2017;2271
CE;2301109;2018;8
CE;2301109;2019;14
CE;2301109;2020;48
CE;2301109;2021;6
CE;2301109;2022;469
CE;2301208;2016;50
CE;2301208;2017;761
CE;2301208;2018;3
CE;2301208;2020;4
CE;2301208;2022;20
CE;2301257;2016;128
CE;2301257;2017;16
CE;2301257;2022;2
CE;2301307;2016;30
CE;2301307;2017;36
CE;2301307;2020;4
CE;2301307;2022;128
CE;2301406;2016;11
CE;2301406;2017;131
CE;2301406;2018;5
CE;2301406;2019;14
CE;2301406;2021;1
CE;2301406;2022;109
CE;2301505;2015;2
CE;2301505;2016;1
CE;2301505;2017;12
CE;2301505;2018;1
CE;2301505;2022;2
CE;2301604;2016;218
CE;2301604;2017;1
CE;2301604;2021;1
CE;2301604;2022;49
CE;2301703;2017;1
CE;2301703;2018;1
CE;2301703;2022;27
CE;2301802;2015;47
CE;2301802;2016;23
CE;2301802;2017;8
CE;2301802;2018;1
CE;2301802;2019;1
CE;2301802;2022;16
CE;2301851;2016;15
CE;2301851;2017;26
CE;2301851;2018;2
CE;2301851;2019;1
CE;2301851;2020;2
CE;2301851;2021;1
CE;2301851;2022;5
CE;2301901;2015;4
CE;2301901;2016;282
CE;2301901;2017;75
CE;2301901;2018;7
CE;2301901;2019;4
CE;2301901;2020;26
CE;2301901;2021;137
CE;2301901;2022;1799
CE;2301950;2016;162
CE;2301950;2017;336
CE;2301950;2020;1
CE;2301950;2022;11
CE;2302008;2015;1
CE;2302008;2016;3
CE;2302008;2017;6
CE;2302008;2021;1
CE;2302008;2022;88
CE;2302057;2015;6
CE;2302057;2016;1
CE;2302057;2017;25
CE;2302057;2021;1
CE;2302057;2022;11
CE;2302107;2015;6
CE;2302107;2016;46
CE;2302107;2017;603
CE;2302107;2018;1
CE;2302107;2019;1
CE;2302107;2020;1
CE;2302107;2021;2
CE;2302107;2022;2
CE;2302206;2016;11
CE;2302206;2017;334
CE;2302206;2021;2
CE;2302206;2022;141
CE;2302305;2015;1
CE;2302305;2016;1
CE;2302305;2017;23
CE;2302305;2022;19
CE;2302404;2015;2
CE;2302404;2016;322
CE;2302404;2017;269
CE;2302404;2020;1
CE;2302404;2021;4
CE;2302404;2022;992
CE;2302503;2016;87
CE;2302503;2017;705
CE;2302503;2018;77
CE;2302503;2019;65
CE;2302503;2020;11
CE;2302503;2021;36
CE;2302503;2022;3709
CE;2302602;2017;161
CE;2302602;2019;1
CE;2302602;2020;1
CE;2302602;2021;2
CE;2302602;2022;502
CE;2302701;2016;241
CE;2302701;2017;117
CE;2302701;2019;3
CE;2302701;2020;31
CE;2302701;2021;9
CE;2302701;2022;117
CE;2302800;2016;499
CE;2302800;2017;1850
CE;2302800;2018;2
CE;2302800;2019;21
CE;2302800;2020;3
CE;2302800;2021;2
CE;2302800;2022;26
CE;2302909;2016;84
CE;2302909;2017;58
CE;2302909;2018;1
CE;2302909;2019;5
CE;2302909;2020;14
CE;2302909;2021;10
CE;2302909;2022;17
CE;2303006;2016;190
CE;2303006;2017;192
CE;2303006;2018;3
CE;2303006;2019;1
CE;2303006;2021;1
CE;2303006;2022;171
CE;2303105;2016;15
CE;2303105;2017;80
CE;2303105;2020;3
CE;2303105;2021;18
CE;2303105;2022;15
CE;2303204;2016;13
CE;2303204;2017;8
CE;2303204;2018;1
CE;2303204;2022;185
CE;2303303;2017;12
CE;2303303;2022;10
CE;2303402;2015;1
CE;2303402;2017;8
CE;2303402;2022;10
CE;2303501;2015;1
CE;2303501;2016;115
CE;2303501;2017;1078
CE;2303501;2018;5
CE;2303501;2019;37
CE;2303501;2020;6
CE;2303501;2021;13
CE;2303501;2022;312
